onset	duration	run_number	trial_number	1st_interval_prob	2nd_interval_prob	1st_interval_dir	2nd_interval_dir	1st_interval_resp	1st_interval_rt	2nd_interval_resp	2nd_interval_rt	confidence_resp	confidence_rt	1st_interval_fix_break	2nd_interval_fix_break
97703.72457	13.27108	4	1	1	1	1	4	4	0.3785767	1	0.478928	1	0.695187	0	0
97717.00398	13.2044039	4	2	2	2	3	4	3	0.3276135	4	0.3033141	2	1.076974	0	1
97730.21676	13.2043535	4	3	2	2	3	3	3	0.3346621	3	0.2529722	2	1.0530081	1	1
97743.42943	13.2044911	4	4	3	2	2	3	2	0.3017257	1	0.3279812	1	0.8448357	1	1
97756.65049	13.2211535	4	5	3	3	2	1	2	0.3264951	1	0.3266157	1	1.045173	1	1
97769.8883	13.2044249	4	6	2	3	1	1	1	0.2363176	1	0.3708052	2	1.1937837	1	1
97783.10106	13.2043686	4	7	1	3	3	2	4	0.4014764	2	0.3853197	2	1.1349048	0	0
97796.31371	13.2295086	4	8	3	2	2	2	2	0.2861228	2	0.2845411	1	0.5945735	0	1
97809.55156	13.2044084	4	9	2	2	1	4	1	0.3870645	4	0.436591	1	1.0778875	1	1
97822.76425	13.2044036	4	10	1	1	3	1	1	0.4778643	1	0.2860368	1	1.0870569	0	0
97835.977	13.2044105	4	11	1	1	2	1	2	0.3195962	1	0.2617385	1	0.6693635	1	0
97849.18975	13.2127419	4	12	3	3	2	2	2	0.3192102	2	0.3094421	1	1.3196406	1	1
97862.4108	13.2044106	4	13	3	2	4	2	4	0.3609507	2	0.2610472	2	1.1805268	1	1
97875.62358	13.2044011	4	14	3	3	4	3	4	0.3193098	3	0.386385	2	1.1692258	0	0
97888.83639	13.2044114	4	15	2	1	2	2	2	0.2867022	2	0.4198058	2	0.8110738	0	0
97902.04907	13.2211298	4	16	1	3	3	1	4	0.4707633	1	0.4691411	2	0.685897	0	0
97915.27854	13.2043982	4	17	1	2	2	3	2	0.3010357	3	0.2847311	2	0.9015534	0	0
97928.49128	13.20434	4	18	2	1	1	4	1	0.286163	4	0.3101437	1	1.1362875	0	0
97941.70398	13.2127495	4	19	2	3	2	2	2	0.4011164	2	0.326151	2	1.3279017	0	0
97954.92504	13.2044049	4	20	3	1	4	3	4	0.252808	3	0.2022994	1	0.3359879	0	0
97968.13785	13.204419	4	21	3	1	3	4	3	0.3015076	1	0.3011171	1	0.7774956	0	0
97981.35055	13.2044188	4	22	2	1	4	1	4	0.4191121	1	0.343454	2	0.6263473	0	0
97994.56336	13.2127115	4	23	1	2	1	3	2	0.3010808	3	0.3194657	2	1.0942285	0	0
98007.7844	13.2044743	4	24	1	3	2	4	2	0.6024871	4	0.3773558	2	0.5688826	0	0
98020.99719	13.2127166	4	25	3	3	4	1	4	0.3777169	1	0.3523723	1	1.0191805	0	0
98034.21823	13.2044492	4	26	3	1	3	4	3	0.3515181	1	0.4693192	1	0.6026921	0	0
98047.43099	13.2044587	4	27	3	2	3	1	3	0.3458954	1	0.6179709	1	0.5012114	0	0
98060.64374	13.2044627	4	28	3	1	4	3	4	0.3259725	2	0.2282324	1	0.4848161	0	0
98073.85653	13.2128056	4	29	1	3	2	2	2	0.3356893	2	0.6525143	2	0.7022755	0	0
98087.07757	13.2044528	4	30	1	1	2	3	2	0.367881	3	0.3346333	1	0.2844652	0	0
98100.29034	13.2127419	4	31	2	3	4	1	4	0.3199396	1	0.3192202	2	1.1526797	0	0
98113.51142	13.2044101	4	32	2	2	2	1	2	0.2512082	1	0.3843783	0	0	0	0
98126.7242	13.2044327	4	33	2	1	2	2	2	0.2860825	2	0.3024968	2	1.1937618	0	0
98139.93695	13.2210435	4	34	2	3	3	3	3	0.3276781	3	0.4262262	2	1.0947476	0	0
98153.16633	13.2128685	4	35	1	2	1	1	2	0.1692688	1	0.3594979	2	1.2098924	0	0
98166.38748	13.2043573	4	36	1	2	2	2	2	0.4188878	2	0.4762157	2	0.9943127	0	0
